Rating,Waktu,Teks_Mentah
5,3 tahun lalu,"pantainya bagus dan bersih, pantainya diapit dua bukit. bisa banget buat ngecamp. kesini pas lagi sepi dan surut tambah nilai plus. akses dari tpr ke tempat parkir mudah, jalanan udah diaspal. untuk menuju pantainya jalan kaki sekitar 300m dengan medan bebatuan, lumayan si. sampai pantainya juga masih ada warung dan toilet. jangan lupa jaga kebersihan yaa!"
5,3 tahun lalu,"Pantai nya bagus lumayan sepi, jalurnya juga tidak sesulit yg di bayangkan kok masih mudah, banyak kelomang juga disana lucu wkwk"
5,3 tahun lalu,GG sih tempatnya
3,3 tahun lalu,Cukup menghabiskan banyak tenaga untuk menuju pantai ini. Karena harus melewati jalanan bebatuan terjal menurun yg cukup jauh sie kalo menurut Saya. Sampe pantainya jg viewnya biasa aja g ada istimewanya. Masih banyak pantai di Gunungkidul lainnya yg menyajikan view yg jauh lebih indah. Mgkn bagi yg suka berpetualang akan suka. Tapi tidak untuk Saya.
5,3 tahun lalu,Pantainya masih alami
5,3 tahun lalu,"Hidden gems di gunung kidul. Kalo dari kota, aksesnya cukup jauh dengan kondisi jalan yang menantang. Harus hati-hati apalagi kalau pertama kali ke sini. Waktu tempuh 1 hingga 2 jam, namun worth it untuk mencapai tujuan di pantai ini. Kondisi jalan ke area pantai cukup sempit, tidak direkomendasikan menggunakan mobil. Sering digunakan sebagai area camping dengan biaya retribusi yang terjangkau, hanya 10.000 rupiah per tenda. Harus jalan kaki selama 5 menitan dengan medan yang cukup menantang untuk menuju pantai dari lokasi parkir."
5,3 tahun lalu,Pantai terbaik untuk tidak melakukan apa pun
5,3 tahun lalu,akses jalannya muantep banget! dari parkiran harus jalan sekitar 10 - 15 menitan untuk sampe ke pantainya. dihimpit dua tebing gede-gede. pantainya ga terlalu luas jadi asikkk. viewnya mantep banget! udah ada kamar mandi dan warung makan.
5,3 tahun lalu,"lebih enakk ngecamp di tmpat ini,, sinyal juga gak ada bikin terjalin keakraban nya"
5,3 tahun lalu,pantai yg bener2 bikin capek poll. jdi menuju ke pantai nya kurleb 300m (kata pak2 parkir) kita harus nglewatin semacam hutan(?). jdi kek berasa tracking di gunung gitu deh. untuk pantai nya bagus si emang sepi gituu. ada warung juga sama toilet. ada arena campingnya juga
5,3 tahun lalu,"track dari parkiran - bibir pantai mantap sangat extreme , banyak monyet pantai bersih  bisa buat camp"
5,3 tahun lalu,"Pada hari Kamis 26 Mei 2022, saya dan teman-teman pergi ke pantai wohkudu ini, viewnya bagus banget. Kami bela-belain motoran dari magelang ke gunungkidul, sesampai parkiran, kita masih harus berjuang untuk turun ke pantai dengan medan yang cukup licin karena pada waktu itu sedikit gerimis. Dari parkiran menuju pantai kurang lebih butuh waktu sekitar 20menit. Tapi tidak sia-sia sampai sana disuguhkan pemandangan pantai yang indah sekali. Tempat ini bisa untuk camping, tersedia toilet dan warung. Pengunjung belum terlalu banyak sehingga tidak ramai, bisa untuk foto-foto dan video. Terdapat pula beberapa hewan laut kecil kecil seperti kepiting, kepompong. Kita juga bisa berteduh di bawah tebing pantai. Wajib kesini sih bagi yang memiliki jiwa petualang, ga bakal menyesal."
4,3 tahun lalu,"kesini hari ahad 12 juni 2022, Alhamdulillah pas ga terlalu ramai. butuh effort juga buat kesini karena harus jalan kaki dengan medan bebatuan. tapi MasyaAllah bagus banget pemandangannya, suasananya enak, ada tempat neduh mirip goa gitu ✨"
5,3 tahun lalu,"Hidden Gems yg indah dan keren, serta view pemandangan sebelum parkiran yg memanjakan mata..."
5,3 tahun lalu,"Ada warung dan kamar mandi. Pemilik warung ramah, lokasi nyaman, senyaman itu hingga teman saya nyaman hingga tidur di bawah meja warung."
5,3 tahun lalu,"Tempatnya cantikkk dan bisa camping juga. Makanan minuman tersedia ga perlu jauh dari pantai. Kamar mandi ada. Lengkap. Cuma ga bisa berenang aja, tapi masih bisa untuk main air."
5,3 tahun lalu,Ikan di laut sudah habis 😂 …
5,3 tahun lalu,"Parkiran nya ada diatas bukit, jadi kalo mau kepantai ini harus turun bukit dulu, dan kalau hujan tanah nya becek karna tanah lembung, jadi lebih baik memakai sepatu, ada warung dan wc jga, jadi enak disananya. Bisa buat mandi dipantai juga. Recomended bgt"
3,Diedit 3 tahun lalu,"pemandangannya indah, tp jalan menuju pantainnya yg kurang indah terimakasih 🙏 …"
5,3 tahun lalu,"Gaesss kesini gaessss, Drini sudah penuh pengunjung, kesini ajaa. HTM 10rb berdua, bayar parkir motor 3000 karena ga menginap. Yaa dari lokasi parkir ke pantai lumayan bikin badan berkeringat si, tapi pas sampe wowww EKSOTIS! Pasir putih, cocok ngecamp, main di karang, banyak taneman laut yang mempesona nempel di karang. Ada warung juga disana+kamar mandi. Kalo mau solat boleh pinjem ke ibu warung, mereka baik lohh minjemin perlengkapan solat. Abis dari sini bisa langsung ke Kesirat buat liat sunset."
5,3 tahun lalu,Mantap pokok nya
5,3 tahun lalu,"Pantai bersih, nyaman, penjual disana juga ramah"" harus melalui jalan setapak sekitar 300m dari parkiran ke pantai"
5,3 tahun lalu,"Tempatnya keren bgt, butuh perjuangan untuk ke spot"
5,3 tahun lalu,Pemandangan nya bagus
5,3 tahun lalu,"Kalau untuk camping menurut aku worth it aja sih atau pasangan nyari suasana beda, tp kalo untuk keluarga tidak direkomendasikan. Masih banyak pilihan pantai lain dengan akses jalan yg lebih mudah, jalan kaki lumayan jauh dengan medan batu yg tajam, tanah yg kaya lumpur apalagi kalo abis hujan, pantai dengan pasir putih diapit dengan tebing kiri kanan, jadi plus minus lahya. Saya kesini ada 2 warung jajanan, untuk toko oleh2 kaya topi atau gelang dll belum ada, listrik juga belum ada, mau numpang charger belum bisa. -MEI 2022"
5,Diedit 3 tahun lalu,Akses jalannya sempit banget dan akses dari tempat parkir ke pantainya harus jalan kaki yg jaraknya lumayan tp tempatnya termasuk ok banget buat di kunjungi  Ada Toilet dan warung serta bisa sewa tenda (bagi yg mau ngecamp?) dan karpet buat santai di pinggir pantai
5,3 tahun lalu,"Salah satu pantai yang punya best view di Gunung Kidul. Terakhir ke sini akhir tahun 2021. Pantainya masih asri banget. Banyak monyet berkeliaran. Ada fasilitas kamar mandi dengan penerangan yang lumayan minim. Selain itu, ada warung untuk beli minuman/cemilan. Pantai yang punya bebatuan untuk berlindung dari terik matahari. Hanya saja akses ke pantainya perlu jalan bak hiking, karena dari parkiran menuju pantai masih bebatuan tajam. Ya gapapa, itung-itung olahraga. Usahakan memakai sepatu dan jangan flatshoes supaya kaki tidak lecet."
5,3 tahun lalu,"Hidden gem di pinggiran gunkid nih, tempatnya nyaman pake banget buat ngecamp. Tiket masuknya juga murah 4.5k doang. Untuk jalan ke lokasi cukup terjal, hanya bisa pake motor. Pake mobil bisa, tapi kalau simpangan harus siap2 senam jantung"
5,3 tahun lalu,"Hidden gems banget si, meskipun lumayan perjuangan jalan dari parkiran ke pantainya, tapi sepadan lah dengan pemandangan kece."
5,Diedit 3 tahun lalu,Pemandangn nya bagus tempat bersih cocok untuk liburan . .
3,3 tahun lalu,"Datang saat hari lebaran pertama, yg jual hanya 1 warung.jalur yg hanya bisa muat 1 mobil membuat adrenalin terpacu saat harus perpapasan dgn mobil lawan arah. Luar biasa menjemukannya! Pantai ini bagus untuk camping.."
5,3 tahun lalu,"Abis dari pantai kesirat, trus kesini capek banget harus jalan kaki mana posisinya lagi puasa, tapi gak mengecewakan, aku sampe ketiduran dipasirnya, soalnya teduh gitu di bawah."
5,3 tahun lalu,Pantai yang mempesona Asyik bersih Pemandangan lain dari pantai pada umumnya Perjalanan ke sana memang membutuhkan perjuangan dan keringat Tapinsetelah sampai wow luar biasa Tidak mengecewakan Warga sekitar juga ramah banget sangat membantu Akses ke jalan aspal lumayan sempit hanya bisa dilalui mobil searah saja  Salam diQ's channel
5,3 tahun lalu,"Pas turun ke pantainya agak peer sih krn harus 'turun gunung' dulu. Tapi pas udah sampe semuanya terbayarkan. Pantainya kecil dan tergolong bersih. Tipe pasirnya bukan pasir putih, lebih ke sisa sisa karang atau cangkang kerang. Airnya jernih, banyak ikan yang ngumpet dibatu keliatan. Sempet ngeliat gurita kecil juga dan banyak bintang ular"
5,3 tahun lalu,Pengalaman yang sangat menantang bila anda kesini. Hahaha
4,3 tahun lalu,"Ada toilet, warung, tempat camping Sinyal internet tidak ada"
5,3 tahun lalu,"Serasa di privat pantai, adem nyaman"
5,3 tahun lalu,"Untuk remaja jompo, hati2 dan semangat ya! Bayarnya cuma parkir aja 3k. Selamat capek wkwkwk tp akan terbayar kan!!"
4,3 tahun lalu,"Pantainya keren sih cmn jln dari parkir sampe pantainya msh tanah  bebatuan ,jd Hati hati ya"
5,3 tahun lalu,"Baguss pasir putihnya, ada camping ground nya"
5,3 tahun lalu,Serasa pantai pribadi
5,3 tahun lalu,Mode Mantai AKTIF
4,3 tahun lalu,Akses nya agak sulit apalagi pas kesana hujan. Tapi pantai nya bagus bgt
4,3 tahun lalu,Mohon di tambah P3k untuk tempat wisata Jaga selalu lingkungan agar keasrian terus terjaga dan anak cucu bisa ikut menikmati
4,3 tahun lalu,"Bagus tempat nya, tapi tidak adanya mushola membuat susah untuk melaksanakan sholat"
5,3 tahun lalu,Mantap sih. Berasa pantai milik pribadi. Biaya masuk per orang 5ribu. Saran bawa makanan sendiri kek biasanya kalo mau tmbah hemat. Pantai ini ga cocok untuk lansia ya gaes. Karena harus jalan kaki sekitar 5 menit untuk mencapai pantai. Jalan masuk ke pantai juga cocok untuk motor saja. Mobil gede atau bus tidak bisa karena akses jalan yg kecil. Maksimal mobil pribadi gtu. Ok. Semangat ges
5,3 tahun lalu,"Sangat lumayan indah, minus air bersih masih susah"
5,3 tahun lalu,Pantai luar biasa hanya jalanan nya sempit untuk akses mobil dan tracking dari parkiran ke pantai cukup melelahkan.. Disarankan untuk orang lanjut usia tidak kesana
5,3 tahun lalu,Bagus asri dan masih fresh
4,3 tahun lalu,Pantainya bagus. Tapi akses jalannya susah bener wkwkwk. Semoga jalannya bisa segera diperbagus dan dipermudah deh.
5,3 tahun lalu,"Kesini butuh effort yg besar, mulai dari askes kendaraan yg sangat sulit lalu tracking menuju pantai nya lumayan. Apalagi kesini pas abis hujan, jalan nya licin lumpur berbatuan. Gajauh dari lokasi pantai wohkudu, ada pantai kesirat. Ga nyesel sih kesini, karena sebagus itu. Kedua pantai cocok buat ngecamp"
5,3 tahun lalu,Mantab
5,3 tahun lalu,Walaupun akses jalan kurang mendukung Tapi rasa capek terbayar betul ketika sudah melihat keindahan pantai wohkudu
5,Diedit 3 tahun lalu,"Asik buat nge canp,, masih bisa keceh cuma pulange ke parkiran gemrobyossssss  Saya disini mau mengucapkan banyak terima kasih kepada ibu pemilik warung di parkiran yang sudah menyimpankan sepatu anak saya yang tertinggal di warung beliau"
4,3 tahun lalu,Okkey bngt
5,3 tahun lalu,❤️
5,3 tahun lalu,"Jalan untuk kelokasi pantai lumayan terjal soalnya karang2 tapi pantainya bagusss, cukup parkir 3k sama tiket masuk di loket 5k"
5,3 tahun lalu,Pantai unik di antara 2 bukit View kwereen... Ada camping groundnya
5,3 tahun lalu,Buat healing mantap
5,3 tahun lalu,"Pantainya oke banget, hanya akses kesananya, jalan kendaraan keciiiiil. Akses ke pantai dari tempat parkir curam & berbatu"
3,3 tahun lalu,Pantainya alami cocok buat camping. Pantainya sempit. Aksesnya bikin deg2an kalo pake mobil. Plus hrs jalan kaki  ke lokasi dgn jalanan berbatu dan terjal.... not recomended buat emak2. Nih pantai cuma cocok buat ABG...  kapok gw sih
5,3 tahun lalu,Ngeri jalannya kalau pakai matic
5,3 tahun lalu,Pantai pribadi....masuknya lewat tanah pribadi juga ngabs...
5,3 tahun lalu,cuma lewat doang karena mau ke pantai kesirat hehe
4,3 tahun lalu,"Tempat nya keren seakan pantai pribadi,pokoknya bikin betah👍 …"
3,4 tahun lalu,"Kalo liat dari postingan orang² sih bagus ya pantainya, cuma ternyata akses menuju pantai nya w.O.w bgt, jd kita harus mendaki gunung lewati lembah, sampai akhirnya memutuskan untuk balik kanan Karna ga sanggup lewatin jalannya, capeeeekk, encooookkk...."
5,4 tahun lalu,biaya parkir 5K biaya kebersihan pertenda 15K  dari tempat parkir ke pantai -+300mtr jalan kaki
5,4 tahun lalu,Terima sewa tenda camp dan bongkar pasang hub. 082327788832
5,4 tahun lalu,"Pantai nya masih sepi Pemandangan bagus, bersih jalan menuju pantai penuh perjuangan gaes Memang untuk mencapai yg indah itu perlu perjuangan🤭 …"
